panjivarecordid,arrivaldate,conname,shpname,con_ciqid,shp_ciqid,hs6,hs2,n_hs6,shpmtorigin,weightkg,valueofgoodsusd,unit,relationship
268229613,2024-03-20,Carver Sand & Gravel Se Llc,Carver Materials Canada Ltd.,419697152,,842890,84,1,Canada,41842728.0,470773000.0,11.251011167340714,unmatched
264458222,2024-01-12,Nucor Steel Louisiana Llc,Luossavaara Kiirunavaara Ab,113392951,874410,520513,52,1,Sweden,76130000.0,470331000.0,6.177998161040326,arms_length
289430877,2024-12-23,Nlmk Pennsylvania Corp.,Arcelormittal Pecem S.A.,24908598,,843290,84,1,Brazil,55877000.0,469758000.0,8.407001091683519,unmatched
273582004,2024-06-13,,,,,890322,89,1,United States,12000150.0,466566000.0,38.880013999825,unmatched
266114392,2024-02-09,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,59152000.0,465999000.0,7.8779922910467945,within_firm
276046894,2024-07-16,"Morton Salt, Inc.",Sociedad Punta De Lobos S.A.,596131375,,382499,38,1,Chile,49667000.0,464039000.0,9.34300440936638,unmatched
288193839,2024-12-10,Ardent Mills Llc,Cargill Poland Sp Zoo,276936434,4018972,843710,84,1,Poland,32981906.0,461549000.0,13.994006289387885,arms_length
268810035,2024-04-01,Nlmk Pennsylvania Corp.,Arcelormittal Pecem S.A.,24908598,,681591,68,1,Brazil,57746564.0,452791000.0,7.841003319262424,unmatched
273087852,2024-06-04,Carver Sand & Gravel Se Llc,Carver Materials Canada Ltd.,419697152,,842890,84,1,Canada,41759300.0,451000000.0,10.799989463424915,unmatched
271061240,2024-05-04,Carver Sand & Gravel Se Llc,Carver Materials Canada Ltd.,419697152,,842890,84,1,Canada,41614272.0,449434000.0,10.799996693442097,unmatched
267332411,2024-02-27,Nlmk Pennsylvania Corp.,Arcelormittal Pecem S.A.,24908598,,681591,68,1,Brazil,57072456.0,447505000.0,7.840997766067751,unmatched
267984297,2024-03-16,Nlmk Pennsylvania Corp.,Arcelormittal,24908598,,681591,68,1,Brazil,56748384.0,444964000.0,7.840998608876686,unmatched
268572321,2024-03-13,Eastern Salt Co. Inc.,Compania Minera Cordillera Chile,116787941,1973880675,381590,38,1,Chile,33200000.0,442722000.0,13.335,arms_length
279932131,2024-09-05,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,57121680.0,434924000.0,7.613991745340823,within_firm
266517122,2024-02-17,Sabic Americas Inc.,Sabic Agri Nutrients Co.,4440627,11071994,842839,84,1,Saudi Arabia,29849713.0,434134000.0,14.543992433026073,within_firm
269421945,2024-04-10,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,37615000.0,423206000.0,11.250990296424298,arms_length
272639203,2024-05-29,Sulphuric Acid Trading Co. Inc.,Sumitomo Corporation,,22805,871130,87,1,Japan,19639410.0,422404000.0,21.507978090991532,unmatched
272139440,2024-05-23,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,59650820.0,421373000.0,7.063993420375445,within_firm
265475519,2024-02-01,Fortress Cement Inc.,Sonmez Cimento Api Ve Madencilik,,330916912,382499,38,1,Turkey,27528000.0,416361000.0,15.125,unmatched
271068829,2024-04-27,Drs Land System,Joint Task Force Bravo,,,870590,87,1,Honduras,30844800.0,415356000.0,13.465997510115157,unmatched
267982492,2024-03-14,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51940000.0,409183000.0,7.877993839045052,within_firm
288611826,2024-12-13,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,20000000.0,404980000.0,20.249,unmatched
284968678,2024-11-05,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51401000.0,401853000.0,7.81799964981226,within_firm
264196386,2024-01-05,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,50956000.0,401431000.0,7.877992778083052,within_firm
266716191,2024-02-21,Ternium Mexico SA De Cv,PT . Dexin Steel Indonesia,,658868850,681591,68,1,Indonesia,51153940.0,401098000.0,7.840999148843667,unmatched
288514578,2024-12-11,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,381700,38,1,South Korea,35158240.0,400066000.0,11.379011008514647,arms_length
276466776,2024-07-22,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,60500000.0,397001000.0,6.562,within_firm
268330721,2024-03-22,Gea International USA Llc,Contructora Meco Panama S.A.,,,842890,84,1,Mexico,34951000.0,393234000.0,11.251008554833911,unmatched
281840015,2024-09-11,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51300000.0,390598000.0,7.613996101364522,within_firm
282097476,2024-10-02,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51226000.0,390035000.0,7.61400460703549,within_firm
283021121,2024-10-11,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51601000.0,386646000.0,7.492994321815469,within_firm
270191269,2024-04-23,Penthol Llc,Abu Dhabi National Oil Co. Adnoc,410387161,9707943,150920,15,1,United Arab Emirates,49938800.0,384579000.0,7.701006031382412,arms_length
273921072,2024-06-15,Superior Asphalt Enterprises Inc.,Dexter Construction Group,342144838,,842890,84,1,Canada,37038368.0,383903000.0,10.365008523053715,unmatched
275388073,2024-07-06,Surface Deployment And Distribution,Surface Deployment And Distribution,331869254,331869254,870323,87,1,United States,26651244.0,381619000.0,14.31899389011635,within_firm
286252053,2024-11-18,Ampol US Trading Llc,Ampol US Trading Llc,673158864,673158864,870323,87,1,United States,27218934.0,380004000.0,13.9610169891297,within_firm
283674033,2024-10-17,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,49371712.0,369942000.0,7.49299517910175,within_firm
277302867,2024-08-02,Chicago Port Railroad,Ontario Trap Rock,317618955,,847982,84,1,Canada,24894000.0,369601000.0,14.846991242869768,unmatched
289099058,2024-12-18,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,50898000.0,368400000.0,7.238005422609926,within_firm
277660535,2024-08-06,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,52451000.0,367577000.0,7.008007473642066,within_firm
269866651,2024-04-18,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51826000.0,367395000.0,7.089009377532513,within_firm
266009681,2024-02-09,Scoular Grain,Mondry Sp. Z O.O.,,1780345900,843810,84,1,Poland,11999998.0,367080000.0,30.59000509833418,unmatched
271018621,2024-05-05,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51877040.0,366459000.0,7.063992085901586,within_firm
277463197,2024-08-05,Levy Docks Brennan Ave,Lafarge North America,,,847982,84,1,Canada,27000000.0,366309000.0,13.567,unmatched
277653828,2024-08-06,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,27000000.0,366309000.0,13.567,unmatched
277930902,2024-08-12,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,52235020.0,366063000.0,7.007999614052029,within_firm
273846580,2024-06-17,Bwc Terminals,Qatar Shell Gtl Ltd.,693853050,7758455,852792,85,1,Qatar,12984676.0,364454000.0,28.068008782044313,arms_length
272996003,2024-06-04,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,51113000.0,361062000.0,7.06399546103731,within_firm
283929568,2024-10-23,Valero Marketing And Supply Co.,Valero Energy Inc.,4318170,,870590,87,1,Canada,28257052.0,359514000.0,12.722983275113059,unmatched
286912221,2024-11-24,Kataman Metals Llc,,6464087,,740311,74,1,Chile,39047000.0,358256000.0,9.174994237713525,unmatched
277331130,2024-08-03,Verplank Dock Co.,Lafarge North America,1945861703,,847982,84,1,Canada,23673018.0,351473000.0,14.846987401437366,unmatched
270876597,2024-05-02,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,49729900.0,351292000.0,7.063999726522676,within_firm
270741129,2024-05-02,Hm Southeast Cement Llc,Akcansa Cimento San Tic. A.S. Tehc Trading Americas Llc,1946056127,,382450,38,1,Turkey,38500000.0,342419000.0,8.894,unmatched
285390612,2024-11-07,Exxonmobil Sales & Supply Llc,Pmi Trading Designated Activity Co.,12111180,,847780,84,1,Mexico,15418607.0,336619000.0,21.83199818245578,unmatched
274605532,2024-06-26,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,50228140.0,335775000.0,6.684997692528531,within_firm
269013285,2024-04-03,Intercoast Materials Llc,Nuh Cimento Sanayi A.S.,,9673374,382450,38,1,Turkey,24000000.0,334488000.0,13.937,unmatched
275202012,2024-07-06,Gm Dock,Lafarge North America,,,847982,84,1,Canada,17000000.0,325601000.0,19.153,unmatched
274837951,2024-07-01,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,17000000.0,325601000.0,19.153,unmatched
272003053,2024-05-20,Verplank Trucking Co. Inc.,Ontario Trap Rock,,,842890,84,1,Canada,30000000.0,324000000.0,10.8,unmatched
270506072,2024-04-27,,,,,080132,08,1,Canada,63194000.0,320457000.0,5.071003576288888,unmatched
273989533,2024-06-14,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,47750000.0,319209000.0,6.685005235602095,within_firm
280270470,2024-09-09,Wirt Stone Dock,Lafarge North America Holcim Na,,,847982,84,1,Canada,16800000.0,318746000.0,18.972976190476192,unmatched
284792366,2024-10-31,Edward C Levy Co.,Ontario Trap Rock,,,842890,84,1,Canada,31000000.0,318060000.0,10.26,unmatched
286086516,2024-11-15,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,17000000.0,315180000.0,18.54,unmatched
285989032,2024-11-14,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,30000000.0,312060000.0,10.402,arms_length
285989033,2024-11-14,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,30000000.0,312060000.0,10.402,arms_length
286909384,2024-11-25,Pernod Ricard USA,Martell & Co.,1890110,5579719,220820,22,1,France,24393600.0,311457000.0,12.767980125934672,within_firm
285513283,2024-11-09,Tidewater Global Llc,Lava Mining & Quarrying,35572,52743797,610990,61,1,Greece,27500000.0,309458000.0,11.253018181818183,arms_length
286909377,2024-11-25,Pernod Ricard USA,Martell & Co.,1890110,5579719,220820,22,1,France,24114240.0,307891000.0,12.768015910930638,within_firm
270843441,2024-05-05,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,28392000.0,306634000.0,10.800014088475628,arms_length
273582005,2024-06-13,,,,,841410,84,1,United States,12500160.0,303904000.0,24.31200880628728,unmatched
288167825,2024-12-09,Osborne Dock East Fairport,Lafarge North America,,,847982,84,1,Canada,15000000.0,303735000.0,20.249,unmatched
272561025,2024-05-26,Gea International USA Llc,Constructora Meco S A Panama,,257147592,847431,84,1,Colombia,36767908.0,299475000.0,8.145010589125713,unmatched
280951338,2024-09-18,Chicago Port Railroad,Ontario Trap Rock,317618955,,842890,84,1,Canada,33000000.0,296637000.0,8.989,unmatched
285511962,2024-11-09,Heidelberg Marterials US Cement Llc,Akcansa Cimento Sanayi Ve Ticaret A,,,850153,85,1,Turkey,31840000.0,296144000.0,9.301005025125628,unmatched
277639175,2024-08-08,Wirt Stone Dock,Lafarge North America,,,847982,84,1,Canada,15590000.0,294183000.0,18.869980756895444,unmatched
278070299,2024-08-14,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,847490,84,1,Canada,52708000.0,292898000.0,5.556993245807088,unmatched
288896392,2024-12-16,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,53160000.0,292008000.0,5.493002257336343,unmatched
279453682,2024-08-31,Edward C Levy Co.,Ontario Trap Rock,,,842890,84,1,Canada,33000000.0,290664000.0,8.808,unmatched
285028370,2024-11-04,Aloha Petroleum Ltd.,"Hd Hyundai Oilbank Co., Ltd.",545849592,5466321,870323,87,1,South Korea,21663858.0,290447000.0,13.406984111509594,arms_length
269145283,2024-04-07,Sultan Cement Llc,Goltas Goller Bolgesi Cimento,,,382450,38,1,Turkey,20839216.0,290436000.0,13.936992639262437,unmatched
276126497,2024-07-18,Tidewater Global Llc,Lava Mining & Quarrying,35572,52743797,610990,61,1,Greece,25000000.0,289950000.0,11.598,arms_length
286210853,2024-11-15,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,53280000.0,289044000.0,5.425,unmatched
284127458,2024-10-25,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,28000000.0,287280000.0,10.26,arms_length
284127457,2024-10-25,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,28000000.0,287280000.0,10.26,arms_length
274341528,2024-06-23,Diamond Green Diesel Llc,West Coast Reduction Ltd.,132066252,6513686,130219,13,1,Canada,13782517.0,287117000.0,20.831971402611003,arms_length
289131039,2024-12-11,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,381700,38,1,South Korea,25224764.0,287033000.0,11.37901627147037,arms_length
266517123,2024-02-17,Sabic Americas Inc.,Sabic Agri Nutrients Co.,4440627,11071994,842839,84,1,Saudi Arabia,19649788.0,285787000.0,14.544024597110157,within_firm
278072605,2024-08-14,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,15000000.0,283050000.0,18.87,unmatched
285615744,2024-11-10,Verplank Dock Co.,Ontario Trap Rock,1945861703,,847982,84,1,Canada,15240725.0,282563000.0,18.539997277032423,unmatched
289932436,2024-12-28,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,51220000.0,281351000.0,5.492991019133151,unmatched
284772863,2024-10-31,Valero Marketing And Supply Co.,Pmi Trading Designated Activity Co.,4318170,,847780,84,1,Mexico,14316000.0,280107000.0,19.56601005867561,unmatched
280349662,2024-09-11,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,53803000.0,277408000.0,5.155995018865119,unmatched
274848169,2024-07-01,Nlmk Pennsylvania Corp.,Arcelormittal Pecem S.A.,24908598,,843290,84,1,Brazil,54745036.0,276791000.0,5.056001789824378,unmatched
264824617,2024-01-20,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,35000000.0,275730000.0,7.878,within_firm
284649767,2024-10-31,Incoa Performance Minerals,Belfond Enterprise,,,382499,38,1,Dominican Republic,37554008.0,274708000.0,7.315011489585879,unmatched
282097611,2024-10-01,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,53200000.0,274299000.0,5.155996240601504,unmatched
283924499,2024-10-23,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,52500000.0,270323000.0,5.149009523809524,unmatched
282428720,2024-10-06,Chicago Port Railroad,Ontario Trap Rock,317618955,,842890,84,1,Canada,30000000.0,269670000.0,8.989,unmatched
281763812,2024-09-26,Valero Marketing And Supply Co.,Valero Energy Inc.,4318170,,870590,87,1,Canada,19462936.0,268725000.0,13.80701246718378,unmatched
281853645,2024-09-30,Blue Water Industries Llc,Shoreline Aggregates Inc.,547763596,,090111,09,1,Canada,52090000.0,268576000.0,5.155999232098291,unmatched
286909378,2024-11-25,Pernod Ricard USA,Martell & Co.,1890110,5579719,220820,22,1,France,20633200.0,263445000.0,12.768014655991315,within_firm
274499439,2024-06-10,Chicago Port Railroad,Ontario Trap Rock,317618955,,842890,84,1,Canada,25215000.0,261353000.0,10.364981162006742,unmatched
281749800,2024-09-28,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,29000000.0,260681000.0,8.989,arms_length
281749801,2024-09-28,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,29000000.0,260681000.0,8.989,arms_length
287381411,2024-11-07,Bwc Terminals,Qatar Shell Gtl Ltd.,693853050,7758455,852792,85,1,Qatar,13899000.0,258911000.0,18.628030793582273,arms_length
272335792,2024-05-27,Tronox Llc,Tronox Mineral Sands (Pty) ) Ltd.,22603885,,870333,87,1,South Africa,20001040.0,258453000.0,12.921978057141029,unmatched
267354269,2024-03-01,Diamond Green Diesel Llc,Graincorp Commodity Management Holdings (Pty) Ltd.,132066252,22784331,130219,13,1,Australia,16373822.0,255612000.0,15.611016169590703,arms_length
265351037,2024-01-07,Cemex Construction Materials,Cemex International SA De Cv,6529258,404061,870323,87,1,Mexico,17830000.0,252205000.0,14.144980370162648,within_firm
265141314,2024-01-25,Fortress Cement Inc.,Sonmez Cimento Api Ve Madencilik,,330916912,382499,38,1,Turkey,16518000.0,249835000.0,15.125015135004238,unmatched
285610139,2024-11-10,Greenland Developers Inc.,Europstone Ras Spain S.L.,1990417237,715964777,090111,09,1,Spain,46003000.0,249566000.0,5.424994022128992,arms_length
282784663,2024-10-09,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,17000000.0,246942000.0,14.526,unmatched
282784664,2024-10-10,Kuhlman Dock,Ontario Trap Rock,,,847982,84,1,Canada,17000000.0,246942000.0,14.526,unmatched
279202056,2024-08-27,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,28000000.0,246624000.0,8.808,arms_length
279202057,2024-08-27,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,28000000.0,246624000.0,8.808,arms_length
265527024,2024-01-24,Eastern Salt Co. Inc.,Salinor Salinas Do Nordeste SA,116787941,51274699,854143,85,1,Brazil,48650000.0,246461000.0,5.066002055498458,arms_length
269142676,2024-03-27,Giant Cement Co.,Eurl Hydro Sud,4773936,,847490,84,1,Algeria,41095004.0,246118000.0,5.989000512081712,unmatched
287044973,2024-11-25,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,870323,87,1,South Korea,18232956.0,244449000.0,13.40698677713038,arms_length
287301934,2024-11-28,Martin Operating Partnership,Boliden Mineral Ab Jarnagsleden,27606060,,871120,87,1,France,17730000.0,240348000.0,13.556006768189508,unmatched
270752246,2024-05-01,Chicago Port Railroad,Ontario Trap Rock,317618955,,842890,84,1,Canada,22061000.0,238259000.0,10.800009065772176,unmatched
279237643,2024-08-29,,,,,846693,84,1,Poland,32323000.0,238221000.0,7.370015159483959,unmatched
265894878,2024-02-07,Interoceanic Corp,,238626297,,871120,87,1,Spain,18449000.0,236221000.0,12.80400021681392,unmatched
289479591,2024-11-28,Southern Ionics,Alunorte Alumina Do Nortedo Brasil S.A.,4288007,5529133,846410,84,1,Brazil,28000000.0,235396000.0,8.407,arms_length
267983231,2024-03-17,Ternium Mexico SA De Cv,Tata Steel Ltd.,,874170,681591,68,1,India,29852740.0,234075000.0,7.840988800358024,unmatched
273723796,2024-06-14,Helm Fertilizer Corp,Methanol Holdings (Trinidad) Ltd.,4018365,,870323,87,1,Canada,16347000.0,234073000.0,14.319018780204319,unmatched
267018685,2024-02-27,"Morton Salt, Inc.",Morton Bahamas Ltd.,596131375,34265669,871200,87,1,Bahamas,40000000.0,233960000.0,5.849,within_firm
274091171,2024-06-18,Helm Fertilizer Corp,Methanol Holdings (Trinidad) Ltd.,4018365,,870323,87,1,Canada,16329000.0,233815000.0,14.31900300079613,unmatched
276422068,2024-07-22,Sabic Innovative Plastics US Llc,Nobian Industrial Chemicals BV,635635,710538129,382499,38,1,Netherlands,25005000.0,233622000.0,9.343011397720456,arms_length
275699007,2024-07-14,Kinder Morgan,Ontario Trap Rock A Division Of,34952431,,850410,85,1,Canada,14242800.0,233568000.0,16.399022664082906,unmatched
267498053,2024-03-05,Exxonmobil,Officine Meccaniche Villa & Bonaldi,,,841950,84,1,Italy,19353000.0,232739000.0,12.025990802459567,unmatched
277149975,2024-07-27,Wirt Stone Dock,Lafarge North America,,,847982,84,1,Canada,15591000.0,231480000.0,14.847027131037137,unmatched
268632101,2024-03-24,Interoceanic Corp,,238626297,,871120,87,1,Germany,18020000.0,230728000.0,12.803995560488346,unmatched
265286431,2024-01-28,Haven Salt Co. Llc,Salinor Salinas Do Nordeste S.A.,645119487,51274699,854143,85,1,Brazil,45400000.0,229996000.0,5.065991189427312,arms_length
287876429,2024-11-25,Certainteed Gyp Opco Llc,PAN AMERICAN GYPSUM,,,030617,03,1,Dominican Republic,35202028.0,229482000.0,6.518999416738149,unmatched
267476142,2024-03-06,Giant Cement Co.,Digital Ingenierie SARL,4773936,,847490,84,1,Algeria,38040000.0,227822000.0,5.989011566771819,unmatched
275388070,2024-07-06,Surface Deployment And Distribution,Surface Deployment And Distribution,331869254,331869254,870323,87,1,United States,15845877.0,226897000.0,14.318992883764023,within_firm
275348356,2024-07-05,Mosaic Fertilizer Llc,Compania Minera Miski Mayo Srl .,24390690,102330324,950300,95,1,Peru,33812000.0,226033000.0,6.684993493434284,within_firm
286909379,2024-11-25,Pernod Ricard USA,Martell & Co.,1890110,5579719,220820,22,1,France,17653400.0,225399000.0,12.768022024086012,within_firm
288224803,2024-12-10,Surface Deployment And Distribution,Surface Deployment And Distribution,331869254,331869254,870323,87,1,United States,11957090.0,225272000.0,18.840035493585813,within_firm
269421944,2024-04-10,Cemex Construction Materials,Cemex Materials Newfoundland Inc.,6529258,1863586794,842890,84,1,Canada,20020000.0,225245000.0,11.250999000999,arms_length
280950677,2024-09-17,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,870323,87,1,South Korea,16916780.0,225129000.0,13.3080290693619,arms_length
264829193,2024-01-20,"Morton Salt, Inc.",Morton Bahamas Ltd.,596131375,34265669,854143,85,1,Bahamas,44000000.0,222904000.0,5.066,within_firm
277398719,2024-08-05,Aloha Petroleum Ltd.,"Hd Hyundai Oilbank Co., Ltd.",545849592,5466321,870323,87,1,South Korea,16705264.0,222648000.0,13.328014451013765,arms_length
266030229,2024-02-09,"Morton Salt, Inc.",Morton Bahamas Ltd.,596131375,34265669,854143,85,1,Bahamas,43800000.0,221891000.0,5.0660045662100455,within_firm
263796918,2024-01-01,Bp Products North America,Petroleo Brasileiro S.A.,4224618,409268,850220,85,1,Brazil,35312000.0,221689000.0,6.278007476212053,arms_length
289104139,2024-12-19,Surface Deployment And Distribution,Surface Deployment And Distribution,331869254,331869254,870323,87,1,United States,15077639.0,221400000.0,14.683996612466979,within_firm
267235828,2024-03-01,"Morton Salt, Inc.",Morton Bahamas Ltd.,596131375,34265669,854143,85,1,Bahamas,43600000.0,220878000.0,5.066009174311927,within_firm
287763224,2024-12-02,Midwest Terminals Of Toledo,Ontario Trap Rock A Division Of,30998462,,850410,85,1,Canada,13063460.0,219100000.0,16.771973121975343,unmatched
288220876,2024-12-10,Midwest Terminals Of Toledo,Ontario Trap Rock A Division Of,30998462,,850410,85,1,Canada,13244897.0,216117000.0,16.317001181662643,unmatched
285859936,2024-11-14,Southern Ionics,Alunorte Alumina Do Nortedo Brasil S.A.,4288007,5529133,846410,84,1,Brazil,21752790.0,213569000.0,9.818004954766723,arms_length
277732148,2024-08-08,Surface Deployment And Distribution,Surface Deployment And Distribution,331869254,331869254,870323,87,1,United States,14447474.0,208174000.0,14.409024027314395,within_firm
282785365,2024-10-11,Heidelberg Marterials US Cement Llc,Akcansa Cimento Sanayi Ve Ticaret A,,,850153,85,1,Turkey,22000000.0,207636000.0,9.438,unmatched
276044994,2024-07-17,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,870323,87,1,South Korea,15569827.0,207515000.0,13.32802220602708,arms_length
271211755,2024-05-08,Sabic Innovative Plastics US Llc,Nobian Industries Chemicals B.V.,635635,,382499,38,1,Netherlands,22029000.0,207183000.0,9.40501157565028,unmatched
286909385,2024-11-25,Pernod Ricard USA,PERRIER JOUET,1890110,,220410,22,1,France,19548200.0,206781000.0,10.578007182246958,unmatched
281019514,2024-09-16,High Bridge Stone Co Inc.,K P Granites,1940028363,,410150,41,1,India,10500000.0,205926000.0,19.612,unmatched
282292707,2024-10-05,Trans Carolina Products Llc,Nobian Industries Chemicals B.V.,,,382499,38,1,Netherlands,23003000.0,204842000.0,8.905012389688302,unmatched
286706425,2024-11-22,Levy Docks Brennan Ave,Ontario Trap Rock,,,847982,84,1,Canada,11000000.0,203940000.0,18.54,unmatched
286786287,2024-11-23,Bluewater Aggregates,Ontario Trap Rock,,,847982,84,1,Canada,11000000.0,203940000.0,18.54,unmatched
271673338,2024-05-16,Dunham Price Group Llc,Tajo Chirripo SA,4567988,,732490,73,1,Costa Rica,40111000.0,203844000.0,5.0819974570566675,unmatched
267193600,2024-03-01,Rio Energy International,Rio Energy International,4220362,4220362,870390,87,1,United States,10186602.0,201420000.0,19.77303128167764,within_firm
267712577,2024-03-10,Jsw Steel (USA) Inc.,Arcelormittal Pecem S.A.,46879041,,681591,68,1,Brazil,25457000.0,199608000.0,7.840986761990808,unmatched
274227955,2024-06-22,Edward C Levy Co.,Ontario Trap Rock,,,842890,84,1,Canada,19200000.0,199008000.0,10.365,unmatched
264225265,2024-01-09,Diamond Green Diesel Llc,Graincorp Commodity Management Holdings (Pty) Ltd.,132066252,22784331,130219,13,1,Australia,12705109.0,198339000.0,15.610964061780185,arms_length
281765968,2024-09-27,Verplank Trucking Co. Inc.,Ontario Trap Rock,,,950300,95,1,Canada,25978000.0,197796000.0,7.613981060897682,unmatched
282683337,2024-10-04,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,870323,87,1,South Korea,14403718.0,194709000.0,13.51796806907772,arms_length
270601553,2024-04-30,Jsw Steel (USA) Inc. 5200 East Mcki,,46879041,,681591,68,1,Brazil,21003000.0,193732000.0,9.224015616816645,unmatched
273112294,2024-06-05,George E Warren Corp.,Eni Trade & Biofuels SpA,4160950,673261255,382499,38,1,Italy,19953520.0,187663000.0,9.405007236818365,arms_length
289632075,2024-12-25,Sunoco Inc.,"Hd Hyundai Oilbank Co., Ltd.",305749,5466321,870323,87,1,South Korea,13848306.0,184501000.0,13.323001383707147,arms_length
286909477,2024-11-25,Sabic Innovative Plastics US Llc,Nobian Industrial Chemicals BV,635635,710538129,382499,38,1,Netherlands,25210000.0,184184000.0,7.305989686632289,arms_length
272561351,2024-05-29,Levy Docks Brennan Ave,Ontario Trap Rock,,,842890,84,1,Canada,17000000.0,183600000.0,10.8,unmatched
272815870,2024-05-31,Bluewater Aggregates,Lafarge North America,,,842890,84,1,Canada,17000000.0,183600000.0,10.8,unmatched
272894017,2024-06-03,B & B Granite Block Sales Llc,"R.R. Stones Pvt., Ltd.",,,420292,42,1,India,20000000.0,181680000.0,9.084,unmatched
283560436,2024-10-18,United States Gypsum Co.,Transportes La Fama SA,1891934199,48992384,391239,39,1,Spain,36082000.0,181492000.0,5.029987251261017,arms_length
276624224,2024-07-25,Gci Communications Corp.,It International Telecom Inc.,4247217,13238651,870410,87,1,Canada,14040000.0,181411000.0,12.921011396011396,arms_length
