ym,match_con_cnt,match_shp_cnt,match_both_cnt,match_con_val,match_shp_val,match_both_val
2024-01,0.530733818748637,0.3262327619443726,0.2331714157680533,0.63213030604185,0.4101486864974729,0.33477480197538195
2024-02,0.5174600804421446,0.3095022044057485,0.2241573388620557,0.6641637369079688,0.42690307873037214,0.33974759009419664
2024-03,0.5089986131024421,0.32430963772145077,0.2331195462438867,0.6666135925372836,0.4472827889966373,0.36342754473408184
2024-04,0.465808439672873,0.2951457758793045,0.22040767104507358,0.6487754816225454,0.42058503580000983,0.33596314245979153
2024-05,0.48868673642006993,0.34218249546519414,0.23909308301253984,0.634817985453426,0.42325350735191236,0.3316624357057364
2024-06,0.4340961541670506,0.3931188690237378,0.19245778826697738,0.6526782249867592,0.430247682367989,0.3433413178616218
